659,231,0
659,232,0
659,233,0
659,234,0
660,231,0
660,234,0
662,223,0
664,223,0
665,223,0
671,223,0
671,226,0
672,223,0
672,224,0
672,225,0
672,226,0
673,223,0
673,224,0
673,225,0
673,226,0
675,225,0
676,223,0
676,224,0
676,225,0
677,220,0
677,221,0
677,223,0
678,224,0
678,225,0
678,226,0
679,229,0
679,233,0
681,226,0
681,227,0
681,228,0
681,229,0
681,230,0
682,223,0
682,224,0
682,226,0
682,227,0
682,228,0
682,230,0
699,361,0
699,362,0
699,363,0
699,364,0
699,365,0
699,366,0
699,367,0
699,368,0
699,369,0
700,361,0
700,362,0
700,363,0
700,364,0
700,365,0
700,366,0
700,367,0
700,368,0
700,369,0
701,349,0
701,350,0
701,351,0
701,352,0
701,353,0
701,354,0
701,355,0
701,356,0
701,357,0
701,358,0
701,359,0
701,360,0
701,361,0
701,362,0
701,363,0
701,364,0
701,365,0
701,368,0
701,369,0
702,349,0
702,350,0
702,351,0
702,352,0
702,353,0
702,354,0
702,355,0
702,356,0
702,357,0
702,358,0
702,359,0
702,360,0
702,361,0
702,362,0
702,363,0
702,364,0
702,365,0
703,345,0
703,346,0
706,333,0
706,334,0
706,335,0
706,336,0
706,337,0
706,338,0
706,339,0
706,340,0
706,341,0
706,342,0
706,343,0
706,344,0
706,356,0
706,357,0
706,358,0
706,359,0
706,360,0
706,361,0
706,362,0
706,363,0
706,364,0
706,365,0
706,366,0
706,367,0
706,368,0
706,369,0
706,370,0
706,371,0
706,372,0
706,373,0
706,374,0
706,375,0
706,376,0
706,377,0
707,333,0
707,334,0
707,335,0
707,336,0
707,337,0
707,338,0
707,339,0
707,340,0
707,341,0
707,342,0
707,343,0
707,344,0
707,353,0
707,356,0
707,357,0
707,358,0
707,359,0
707,360,0
707,361,0
707,362,0
707,363,0
707,364,0
707,365,0
707,366,0
707,367,0
707,368,0
707,369,0
707,370,0
707,371,0
707,372,0
707,373,0
707,374,0
707,375,0
707,376,0
708,333,0
708,334,0
708,335,0
708,336,0
708,337,0
708,338,0
708,339,0
708,340,0
708,341,0
708,342,0
708,343,0
708,344,0
708,348,0
708,349,0
708,351,0
708,352,0
708,365,0
708,366,0
708,367,0
708,368,0
708,369,0
708,370,0
708,371,0
708,372,0
708,373,0
708,374,0
708,375,0
708,376,0
708,391,0
708,393,0
708,395,0
708,886,0
708,887,0
708,888,0
708,889,0
708,890,0
708,891,0
708,892,0
708,893,0
708,894,0
708,895,0
708,896,0
708,897,0
709,330,0
709,333,0
709,334,0
709,335,0
709,336,0
709,337,0
709,338,0
709,339,0
709,340,0
709,341,0
709,342,0
709,343,0
709,344,0
709,349,0
709,350,0
709,351,0
709,352,0
709,355,0
709,365,0
709,366,0
709,367,0
709,368,0
709,369,0
709,370,0
709,371,0
709,372,0
709,373,0
709,377,0
709,393,0
709,395,0
709,886,0
709,887,0
709,888,0
709,889,0
709,890,0
709,891,0
709,892,0
709,893,0
709,894,0
709,895,0
709,896,0
709,897,0
710,329,0
710,330,0
710,331,0
710,332,0
710,333,0
710,334,0
710,335,0
710,336,0
710,337,0
710,338,0
710,339,0
710,340,0
710,341,0
710,342,0
710,343,0
710,344,0
710,345,0
710,346,0
710,347,0
710,353,0
710,354,0
710,355,0
710,356,0
710,357,0
710,358,0
710,359,0
710,360,0
710,361,0
710,362,0
710,363,0
710,364,0
710,365,0
710,366,0
710,367,0
710,368,0
710,369,0
710,370,0
710,371,0
710,372,0
710,373,0
710,382,0
710,383,0
710,384,0
710,385,0
710,386,0
710,387,0
710,388,0
710,886,0
710,887,0
710,888,0
710,889,0
710,890,0
710,891,0
710,892,0
710,893,0
710,894,0
710,895,0
710,896,0
710,897,0
710,898,0
710,899,0
710,900,0
710,901,0
710,902,0
710,903,0
710,904,0
710,905,0
710,906,0
711,329,0
711,330,0
711,331,0
711,332,0
711,333,0
711,334,0
711,335,0
711,336,0
711,337,0
711,338,0
711,339,0
711,340,0
711,341,0
711,342,0
711,343,0
711,344,0
711,345,0
711,346,0
711,347,0
711,348,0
711,354,0
711,355,0
711,356,0
711,357,0
711,358,0
711,359,0
711,360,0
711,361,0
711,362,0
711,363,0
711,364,0
711,365,0
711,366,0
711,367,0
711,368,0
711,369,0
711,370,0
711,371,0
711,372,0
711,373,0
711,382,0
711,383,0
711,384,0
711,385,0
711,386,0
711,388,0
711,886,0
711,887,0
711,888,0
711,889,0
711,890,0
711,891,0
711,892,0
711,893,0
711,894,0
711,895,0
711,896,0
711,897,0
711,898,0
711,899,0
711,900,0
711,901,0
711,902,0
711,903,0
711,905,0
711,906,0
712,325,0
712,326,0
712,327,0
712,328,0
712,329,0
712,330,0
712,331,0
712,337,0
712,338,0
712,339,0
712,340,0
712,341,0
712,342,0
712,343,0
712,344,0
712,347,0
712,886,0
712,887,0
712,888,0
712,889,0
712,890,0
712,891,0
712,892,0
712,893,0
712,894,0
712,895,0
712,896,0
712,897,0
712,898,0
712,899,0
712,900,0
712,901,0
712,902,0
712,903,0
712,904,0
712,905,0
712,906,0
712,907,0
712,908,0
712,909,0
712,910,0
713,321,0
713,322,0
713,323,0
713,324,0
713,325,0
713,326,0
713,327,0
713,328,0
713,333,0
713,334,0
713,335,0
713,336,0
713,350,0
713,353,0
713,354,0
713,355,0
713,356,0
713,357,0
713,358,0
713,359,0
713,360,0
713,361,0
713,362,0
713,363,0
713,364,0
713,365,0
713,366,0
713,367,0
713,368,0
713,369,0
713,372,0
713,373,0
713,854,0
713,855,0
713,856,0
713,857,0
713,858,0
713,859,0
713,860,0
713,861,0
713,862,0
713,863,0
713,864,0
713,865,0
713,866,0
713,869,0
713,887,0
713,890,0
713,891,0
713,892,0
713,893,0
713,894,0
713,895,0
713,896,0
713,897,0
713,898,0
713,899,0
713,900,0
713,901,0
713,902,0
713,903,0
713,904,0
713,905,0
713,906,0
713,907,0
713,908,0
713,909,0
713,910,0
714,321,0
714,322,0
714,323,0
714,324,0
714,325,0
714,326,0
714,327,0
714,328,0
714,331,0
714,332,0
714,333,0
714,334,0
714,335,0
714,336,0
714,353,0
714,354,0
714,355,0
714,356,0
714,357,0
714,358,0
714,359,0
714,360,0
714,361,0
714,362,0
714,363,0
714,364,0
714,365,0
714,366,0
714,367,0
714,368,0
714,369,0
714,370,0
714,371,0
714,854,0
714,855,0
714,856,0
714,857,0
714,858,0
714,859,0
714,860,0
714,861,0
714,862,0
714,863,0
714,864,0
714,865,0
714,866,0
714,867,0
714,869,0
714,890,0
714,891,0
714,892,0
714,893,0
714,894,0
714,895,0
714,896,0
714,897,0
714,898,0
714,899,0
714,900,0
714,901,0
714,902,0
714,903,0
714,904,0
714,905,0
714,906,0
714,907,0
714,908,0
714,909,0
714,910,0
715,318,0
715,319,0
715,320,0
715,321,0
715,322,0
715,323,0
715,324,0
715,329,0
715,330,0
715,331,0
715,332,0
715,333,0
715,334,0
715,335,0
715,336,0
715,361,0
715,362,0
715,363,0
715,364,0
715,365,0
715,366,0
715,367,0
715,368,0
715,369,0
715,370,0
715,372,0
715,377,0
715,379,0
715,385,0
715,386,0
715,387,0
715,388,0
715,398,0
715,399,0
715,400,0
715,401,0
715,402,0
715,403,0
715,404,0
715,405,0
715,406,0
715,407,0
715,408,0
715,409,0
715,854,0
715,855,0
715,856,0
715,857,0
715,858,0
715,859,0
715,860,0
715,861,0
715,862,0
715,863,0
715,864,0
715,865,0
715,866,0
715,867,0
715,868,0
715,869,0
715,870,0
715,871,0
715,872,0
715,873,0
715,894,0
715,895,0
715,896,0
715,897,0
715,898,0
715,899,0
715,900,0
715,901,0
715,902,0
715,903,0
715,904,0
715,905,0
715,906,0
716,319,0
716,321,0
716,322,0
716,323,0
716,324,0
716,329,0
716,330,0
716,331,0
716,332,0
716,333,0
716,334,0
716,335,0
716,336,0
716,361,0
716,362,0
716,363,0
716,364,0
716,365,0
716,366,0
716,367,0
716,368,0
716,369,0
716,374,0
716,375,0
716,379,0
716,380,0
716,381,0
716,382,0
716,383,0
716,384,0
716,385,0
716,398,0
716,399,0
716,400,0
716,401,0
716,402,0
716,403,0
716,404,0
716,405,0
716,406,0
716,407,0
716,408,0
716,851,0
716,852,0
716,854,0
716,855,0
716,856,0
716,857,0
716,858,0
716,859,0
716,860,0
716,861,0
716,862,0
716,863,0
716,864,0
716,865,0
716,866,0
716,867,0
716,868,0
716,869,0
716,870,0
716,871,0
716,872,0
716,873,0
716,894,0
716,895,0
716,896,0
716,897,0
716,898,0
716,899,0
716,900,0
716,901,0
716,902,0
716,903,0
716,904,0
716,905,0
716,906,0
717,317,0
717,318,0
717,319,0
717,321,0
717,325,0
717,326,0
717,327,0
717,328,0
717,329,0
717,330,0
717,331,0
717,333,0
717,334,0
717,335,0
717,336,0
717,337,0
717,338,0
717,339,0
717,340,0
717,341,0
717,342,0
717,343,0
717,344,0
717,345,0
717,346,0
717,347,0
717,348,0
717,349,0
717,350,0
717,351,0
717,352,0
717,353,0
717,354,0
717,355,0
717,356,0
717,357,0
717,358,0
717,359,0
717,360,0
717,361,0
717,362,0
717,363,0
717,364,0
717,365,0
717,368,0
717,369,0
717,370,0
717,371,0
717,372,0
717,373,0
717,374,0
717,854,0
717,855,0
717,856,0
717,857,0
717,858,0
717,859,0
717,860,0
717,861,0
717,862,0
717,863,0
717,864,0
717,865,0
717,866,0
717,867,0
717,868,0
717,869,0
717,870,0
717,871,0
717,872,0
717,873,0
717,876,0
718,313,0
718,315,0
718,316,0
718,317,0
718,318,0
718,319,0
